tokenId, hat, fur, clothes, eyes, earring, mouth, background
5638,28,2,23,3,0,6,7
5639,0,11,9,0,0,2,4
5640,6,5,1,19,0,0,3
5641,23,15,28,1,0,28,4
5642,10,6,3,3,3,16,4
5643,24,1,24,2,0,6,5
5644,0,0,5,3,0,1,1
5645,21,4,9,0,0,1,3
5646,18,0,0,13,0,1,1
5647,10,11,22,0,2,1,2
5648,2,0,8,6,0,3,5
5649,2,0,15,3,0,3,3
5650,3,1,3,3,5,15,2
5651,0,2,0,2,0,1,1
5652,16,6,33,0,3,1,6
5653,24,10,15,4,0,1,3
5654,3,0,7,3,0,1,6
5655,20,1,4,9,3,2,3
5656,0,4,0,1,2,0,0
5657,1,5,28,11,3,16,2
5658,3,2,9,2,2,0,3
5659,5,2,13,12,0,1,2
5660,3,1,1,15,0,12,5
5661,27,1,2,14,2,10,2
5662,12,7,27,2,0,4,0
5663,24,15,0,10,0,6,0
5664,36,13,14,1,0,7,0
5665,19,11,3,2,4,16,1
5666,0,15,29,4,0,0,6
5667,4,0,1,0,5,2,7
5668,11,2,32,0,0,5,3
5669,0,0,34,7,1,1,2
5670,10,1,2,7,0,12,4
5671,8,6,21,5,0,0,5
5672,0,2,31,3,0,6,3
5673,25,2,40,8,0,5,6
5674,0,3,17,1,0,4,3
5675,12,0,38,7,0,2,4
5676,12,1,6,0,0,0,2
5677,7,8,21,18,0,0,2
5678,2,1,38,6,6,1,7
5679,3,13,10,7,1,21,6
5680,33,3,2,3,0,10,5
5681,21,11,8,4,0,0,4
5682,12,2,9,20,0,4,0
5683,17,9,22,13,0,22,6
5684,7,10,10,0,0,0,5
5685,2,10,11,15,2,0,2
5686,1,11,17,6,0,2,4
5687,0,8,0,15,0,0,5
5688,27,5,3,3,0,0,7
5689,2,0,5,14,0,1,3
5690,19,0,0,2,0,1,6
5691,0,11,6,13,2,0,6
5692,0,17,38,2,0,4,4
5693,32,0,7,11,1,0,0
5694,3,1,29,7,0,2,6
5695,7,6,23,10,1,0,4
5696,9,0,27,1,0,20,2
5697,2,2,0,2,1,17,1
5698,7,9,2,16,0,16,7
5699,0,0,25,15,0,0,6
5700,1,0,0,0,3,6,2
5701,0,1,9,9,3,17,6
5702,15,7,31,10,0,3,4
5703,23,2,40,0,0,1,4
5704,10,9,31,8,0,0,0
5705,10,1,35,1,0,28,3
5706,2,2,13,4,0,0,7
5707,24,1,0,0,0,10,5
5708,3,7,0,10,0,1,5
5709,6,0,5,14,1,2,4
5710,30,0,15,5,0,10,0
5711,29,5,4,10,0,15,3
5712,13,4,30,12,0,18,0
5713,5,10,42,11,0,6,7
5714,1,3,31,0,0,3,2
5715,0,11,19,17,0,3,6
5716,13,12,22,4,0,1,6
5717,3,2,22,6,0,2,1
5718,6,10,3,1,1,7,3
5719,0,5,31,3,0,1,3
5720,4,9,36,10,2,2,6
5721,13,1,0,13,0,4,3
5722,36,2,14,4,3,4,6
5723,15,0,0,11,0,25,7
5724,0,4,16,16,0,2,2
5725,15,11,2,10,0,6,5
5726,10,1,18,18,0,8,6
5727,21,2,0,15,0,32,3
5728,10,6,15,6,1,0,6
5729,13,5,35,5,0,14,6
5730,4,16,2,3,4,20,5
5731,20,5,7,18,0,0,1
5732,0,13,14,2,0,12,1
5733,0,4,26,10,1,24,6
5734,14,10,2,3,0,17,0
5735,21,0,37,3,0,0,3
5736,35,6,20,19,0,0,7
5737,0,6,36,0,0,21,5
5738,14,2,9,19,5,4,3
5739,0,7,29,10,3,0,2
5740,1,11,0,7,0,0,0
5741,8,1,29,11,0,16,6
5742,4,14,42,5,0,12,4
5743,19,11,20,2,0,2,7
5744,19,1,0,2,3,13,4
5745,14,3,26,2,0,2,7
5746,13,1,2,16,1,9,4
5747,0,2,9,6,0,0,1
5748,4,13,4,9,0,6,3
5749,8,0,31,12,0,0,4
5750,3,8,0,0,0,2,3
5751,28,3,8,8,0,10,2
5752,3,18,34,12,2,0,2
5753,0,6,6,13,0,18,7
5754,14,0,0,1,1,0,3
5755,1,2,2,12,0,12,0
5756,7,9,33,7,0,22,0
5757,30,4,26,2,1,26,3
5758,0,7,0,12,0,3,6
5759,8,2,2,10,2,1,1
5760,8,1,39,0,0,1,4
5761,18,0,40,5,0,3,6
5762,10,5,14,2,1,0,1
5763,0,13,7,5,0,10,4
5764,17,0,3,1,0,10,1
5765,0,2,29,3,3,4,3
5766,15,4,41,16,0,1,4
5767,7,2,25,5,5,1,7
5768,4,2,1,4,1,1,7
5769,16,6,2,11,0,1,6
5770,25,7,0,6,1,5,1
5771,0,13,9,22,1,10,0
5772,0,3,22,14,0,20,0
5773,6,16,36,6,0,18,2
5774,24,5,15,11,1,0,1
5775,0,2,4,2,0,13,1
5776,4,6,13,0,0,8,4
5777,6,1,0,8,0,2,2
5778,7,3,13,6,0,6,3
5779,7,7,39,8,0,7,1
5780,26,1,37,9,0,0,0
5781,0,4,13,0,0,3,0
5782,5,13,4,9,3,1,6
5783,4,0,11,0,0,3,2
5784,0,9,10,3,6,10,3
5785,3,4,24,1,0,15,5
5786,0,13,0,6,0,2,7
5787,24,13,0,7,0,12,2
5788,1,6,0,6,0,4,7
5789,4,2,4,18,0,0,6
5790,18,2,1,2,1,0,0
5791,0,9,9,1,0,6,7
5792,13,2,36,1,0,2,3
5793,13,7,0,3,0,1,0
5794,9,14,11,11,0,3,4
5795,17,5,35,8,2,3,4
5796,3,10,11,10,1,1,4
5797,6,5,13,5,2,10,6
5798,0,0,0,0,2,1,1
5799,29,5,24,1,2,7,0
5800,30,0,3,8,0,0,6
5801,0,2,0,14,0,5,4
5802,0,6,21,5,2,10,4
5803,2,9,2,5,3,1,2
5804,20,14,41,3,2,15,4
5805,0,10,1,2,1,18,5
5806,29,4,3,19,5,4,3
5807,0,8,29,7,0,10,7
5808,0,3,36,2,0,11,1
5809,2,0,24,15,3,1,3
5810,26,16,14,17,0,13,0
5811,0,11,0,5,0,5,2
5812,0,0,27,2,0,0,0
5813,5,7,35,8,0,1,6
5814,9,13,1,3,3,11,4
5815,21,1,26,9,0,4,7
5816,30,2,11,3,0,0,5
5817,0,2,4,2,0,20,4
5818,6,6,26,12,0,1,7
5819,1,0,19,3,0,0,0
5820,8,1,0,9,1,31,0
5821,15,10,11,12,0,11,3
5822,2,1,41,6,0,4,6
5823,0,9,31,16,0,2,2
5824,17,5,2,7,0,4,3
5825,0,2,0,19,2,0,0
5826,23,2,9,14,1,1,3
5827,9,0,5,6,0,1,4
5828,34,5,0,8,0,4,3
5829,5,12,0,0,0,0,6
5830,13,3,20,2,4,0,0
5831,9,9,28,16,0,29,6
5832,0,9,12,0,2,6,6
5833,32,0,37,2,1,26,7
5834,24,11,0,9,0,10,5
5835,5,12,23,5,0,4,4
5836,0,13,20,2,2,2,5
5837,0,11,9,17,0,12,5
5838,14,6,0,7,0,6,7
5839,13,4,0,0,2,24,2
5840,21,5,3,19,0,8,0
5841,3,1,0,8,0,0,6
5842,8,5,23,0,1,1,2
5843,17,2,3,7,0,0,7
5844,0,16,6,1,0,0,5
5845,9,17,18,12,0,7,1
5846,35,0,27,9,2,0,0
5847,0,2,14,21,1,3,6
5848,11,0,13,12,0,3,4
5849,27,0,0,10,0,15,4
5850,1,6,0,3,2,14,0
5851,3,3,23,5,0,1,1
5852,4,3,0,1,0,0,2
5853,25,4,3,5,0,20,0
5854,14,5,19,4,0,6,5
5855,0,12,8,1,3,4,2
5856,22,13,41,0,2,0,0
5857,7,15,4,3,0,15,6
5858,6,3,2,8,1,2,1
5859,5,2,0,6,0,1,5
5860,11,1,7,3,0,0,7
5861,13,4,26,2,0,1,3
5862,28,1,33,15,0,1,2
5863,0,6,13,12,0,5,4
5864,29,5,0,0,0,22,2
5865,23,0,27,16,3,1,4
5866,1,1,3,14,3,0,2
5867,10,17,13,14,0,1,0
5868,0,7,12,17,0,0,0
5869,0,12,2,10,0,18,4
5870,12,10,20,18,4,0,1
5871,2,10,0,20,0,14,3
5872,16,0,30,8,0,4,1
5873,9,8,0,5,0,9,5
5874,23,3,27,3,0,7,0
5875,27,7,10,2,0,5,3
5876,4,11,32,0,0,0,1
5877,31,0,0,7,0,5,1
5878,8,3,2,19,0,6,1
5879,10,4,38,11,0,10,4
5880,3,12,0,2,0,2,6
5881,6,7,0,5,2,7,7
5882,10,0,32,4,0,0,4
5883,10,3,10,0,0,19,1
5884,16,0,41,5,0,2,6
5885,10,13,41,0,0,1,1
5886,33,2,18,18,1,1,5
5887,16,8,13,1,0,4,0
5888,0,11,17,7,0,10,4
5889,4,5,0,9,0,5,7
5890,0,0,10,12,0,0,6
5891,0,1,15,2,0,20,4
5892,36,10,8,4,0,22,3
5893,6,1,17,0,0,6,4
5894,2,17,10,18,0,26,6
5895,0,14,41,12,0,1,0
5896,1,2,34,0,0,26,1
5897,0,0,36,0,0,0,6
5898,1,10,8,18,0,3,7
5899,0,0,10,9,0,10,1
5900,2,0,10,5,3,22,7
5901,2,3,1,14,3,0,4
5902,0,1,0,2,0,23,5
5903,16,8,4,0,0,1,6
5904,3,9,10,3,0,22,6
5905,14,0,8,3,0,1,0
5906,0,8,35,2,0,1,5
5907,30,9,0,9,0,0,1
5908,0,2,0,7,0,21,4
5909,15,2,24,4,0,5,3
5910,0,3,12,0,0,6,7
5911,0,0,3,2,4,0,0
5912,14,2,13,3,3,2,4
5913,13,0,0,7,0,16,1
5914,23,18,12,2,0,9,5
5915,10,14,13,0,0,0,6
5916,8,2,0,2,4,1,1
5917,16,4,37,1,0,1,1
5918,0,5,28,16,3,8,0
5919,7,10,6,1,0,10,4
5920,0,0,19,19,0,18,0
5921,26,10,27,16,0,0,6
5922,2,2,29,2,0,21,1
5923,5,2,0,0,0,1,7
5924,0,4,3,0,0,27,2
5925,1,2,0,13,0,1,3
5926,17,1,11,0,3,24,3
5927,12,8,7,4,1,0,3
5928,30,10,17,2,0,6,1
5929,7,4,36,0,0,0,0
5930,19,2,33,5,0,18,3
5931,13,14,25,11,0,0,1
5932,0,2,0,0,0,2,4
5933,0,11,33,0,0,16,6
5934,0,0,15,8,0,1,3
5935,8,2,0,0,0,25,5
5936,29,1,29,10,0,0,3
5937,0,0,36,7,0,32,5
5938,16,11,0,9,3,14,6
5939,22,2,10,2,0,0,2
5940,8,3,25,0,4,1,1
5941,13,17,25,4,4,2,1
5942,35,7,21,16,0,8,4
5943,20,1,12,16,0,0,3
5944,8,7,3,7,0,7,2
5945,25,5,22,21,0,25,2
5946,6,2,2,0,0,4,2
5947,31,3,13,2,0,5,5
5948,2,1,39,9,5,4,5
5949,18,8,0,20,0,15,1
5950,28,8,2,9,0,17,3
5951,35,3,0,8,0,1,4
5952,18,1,8,2,0,3,2
5953,11,2,4,7,0,1,7
5954,29,11,43,3,0,9,0
5955,2,0,21,7,0,17,2
5956,0,1,14,15,4,21,5
5957,12,2,0,6,0,0,4
5958,0,6,16,16,0,0,4
5959,2,5,5,3,0,0,4
5960,10,4,0,4,2,0,5
5961,7,9,31,7,0,16,5
5962,24,4,1,0,0,6,5
5963,0,1,27,1,1,9,1
5964,28,11,1,3,0,0,4
5965,1,9,1,1,0,21,7
5966,25,0,0,0,0,25,5
5967,15,5,25,0,0,0,4
5968,0,0,20,0,1,4,0
5969,7,7,0,4,3,1,6
5970,2,1,21,4,0,5,0
5971,0,2,23,4,0,0,1
5972,7,9,0,16,1,1,7
5973,14,1,20,12,3,7,3
5974,22,11,26,16,2,1,5
5975,1,7,1,11,0,1,0
5976,26,2,12,17,0,3,7
5977,0,1,0,0,0,28,7
5978,0,2,5,7,0,18,7
5979,34,5,27,2,1,16,2
5980,21,12,0,7,1,3,1
5981,32,1,25,0,0,2,3
5982,14,1,3,0,0,0,2
5983,1,3,10,9,2,0,7
5984,7,2,18,4,3,18,2
5985,35,6,9,16,0,19,1
5986,10,3,5,3,0,18,1
5987,3,3,0,10,0,16,1
5988,0,10,37,0,1,0,6
5989,18,18,29,8,0,1,1
5990,11,4,12,9,0,1,7
5991,2,3,13,4,1,23,3
5992,1,14,20,7,0,0,1
5993,14,9,37,3,0,1,0
5994,18,3,15,0,0,0,3
5995,17,16,12,1,0,6,2
5996,1,2,2,0,2,1,4
5997,20,0,18,2,0,15,4
5998,0,7,0,0,0,2,5
5999,9,3,0,7,0,5,5
6000,20,8,16,16,3,1,1
6001,2,2,4,14,3,12,4
6002,20,13,37,3,0,10,2
6003,1,0,5,2,0,7,2
6004,26,7,36,4,0,1,7
6005,0,0,11,12,0,0,5
6006,26,9,7,0,1,19,3
6007,5,0,8,4,1,7,3
6008,24,11,19,10,5,10,4
6009,0,3,22,2,0,1,7
6010,11,8,1,2,0,0,1
6011,0,2,7,0,0,0,5
6012,3,1,0,18,4,9,4
6013,2,9,9,9,1,2,4
6014,8,12,0,0,0,30,4
6015,7,1,1,16,0,11,3
6016,1,3,6,11,0,25,1
6017,1,3,24,7,0,2,4
6018,10,12,31,1,0,5,7
6019,16,13,10,12,1,14,2
6020,0,3,37,14,0,0,1
6021,21,1,8,1,0,1,5
6022,26,0,28,3,0,9,5
6023,0,2,0,0,0,5,5
6024,5,7,3,0,2,0,0
6025,0,6,11,2,0,8,2
6026,8,15,10,1,0,11,1
6027,5,8,6,10,0,28,3
6028,3,10,0,13,0,22,5
6029,24,8,0,3,6,1,7
6030,16,2,3,1,0,0,3
6031,8,0,16,6,0,3,2
6032,25,1,11,5,0,0,7
6033,24,16,2,0,0,3,2
6034,1,2,19,6,0,3,5
6035,23,4,17,1,0,0,5
6036,4,1,16,6,0,4,1
6037,16,1,15,17,0,1,4
6038,14,1,4,2,4,14,0
6039,18,3,0,8,4,0,7
6040,12,3,4,7,0,6,4
6041,0,1,24,0,0,12,6
6042,13,4,0,11,0,14,6
6043,12,8,0,10,0,0,5
6044,0,0,7,4,0,11,1
6045,19,6,10,1,0,1,0
6046,18,14,0,3,4,7,3
6047,23,2,25,2,0,5,2
6048,15,0,15,10,0,4,4
6049,9,3,11,4,0,1,6
6050,0,0,2,2,4,3,0
6051,4,0,0,2,0,3,6
6052,33,2,16,0,2,1,1
6053,1,14,19,1,0,1,5
6054,25,6,9,11,2,0,4
6055,0,10,5,15,0,0,5
6056,3,16,2,0,5,5,3
6057,6,4,9,9,2,2,1
6058,0,9,19,0,1,0,3
6059,24,7,23,6,3,4,6
6060,34,12,0,2,6,13,2
6061,0,9,14,3,1,26,6
6062,0,2,5,6,0,1,3
6063,0,9,30,2,0,1,1
6064,0,3,24,3,0,1,1
6065,29,4,8,8,4,20,4
6066,8,6,15,0,0,0,1
6067,26,1,31,3,0,0,0
6068,0,11,24,14,2,0,7
6069,0,10,10,0,0,13,0
6070,31,11,18,2,0,0,4
6071,1,13,12,1,0,0,3
6072,0,2,15,0,0,7,2
6073,8,10,21,0,0,15,5
6074,24,1,27,1,0,3,3
6075,8,2,0,13,3,0,7
6076,23,2,4,6,0,3,3
6077,0,6,9,11,0,2,4
6078,1,1,2,9,4,19,6
6079,9,0,16,13,0,1,6
6080,6,0,4,0,0,0,1
6081,22,0,28,18,3,4,0
6082,26,11,22,16,0,1,7
6083,9,2,14,16,0,0,6
6084,0,2,12,3,1,0,5
6085,14,2,35,1,0,2,2
6086,7,10,34,4,0,3,2
6087,35,11,24,12,2,2,0
6088,9,2,0,14,1,4,3
6089,32,1,0,1,0,12,7
6090,12,0,7,21,0,2,0
6091,34,14,25,18,6,16,2
6092,1,12,20,21,0,4,0
6093,0,2,15,14,0,7,0
6094,1,0,9,2,0,1,1
6095,9,6,0,14,0,2,5
6096,20,1,10,17,0,0,1
6097,12,10,17,0,0,14,0
6098,13,3,23,2,0,12,4
6099,0,2,1,2,0,3,0
6100,17,2,2,2,0,9,7
6101,0,9,9,1,0,24,4
6102,0,7,11,10,0,6,6
6103,31,1,0,2,1,18,0
6104,0,17,0,0,2,9,6
6105,0,10,7,3,0,0,1
6106,14,2,14,11,3,2,5
6107,9,1,0,3,2,17,1
6108,10,3,26,1,1,5,5
6109,16,4,0,15,0,2,3
6110,7,13,28,5,3,2,6
6111,15,1,0,12,0,1,7
6112,10,1,5,1,0,1,6
6113,21,2,17,4,0,16,2
6114,3,10,20,0,3,10,0
6115,18,4,12,2,0,1,1
6116,5,16,12,16,0,13,1
6117,10,1,15,0,0,26,4
6118,4,6,23,17,1,1,5
6119,15,4,5,0,0,4,6
6120,0,7,17,0,0,14,5
6121,5,3,27,19,2,16,5
6122,20,7,24,1,3,13,7
6123,0,2,8,12,2,0,4
6124,0,1,1,13,0,0,5
6125,11,1,20,1,0,7,4
6126,11,8,0,0,2,3,1
6127,27,4,16,6,0,3,6
6128,0,7,0,4,0,21,4
6129,2,9,0,5,2,0,7
6130,8,2,4,3,0,18,1
6131,27,3,3,16,0,0,1
6132,26,7,0,1,0,1,2
6133,0,17,8,0,0,20,5
6134,4,0,0,4,0,2,0
6135,32,7,31,8,3,12,2
6136,0,4,8,0,0,0,1
6137,0,5,12,2,0,4,0
6138,0,16,6,17,0,9,6
6139,0,0,16,18,0,7,5
6140,1,6,13,0,1,5,4
6141,18,1,0,0,0,12,2
6142,11,0,11,18,0,6,5
6143,15,8,24,17,0,4,5
6144,5,0,2,5,1,1,5
6145,19,0,0,1,0,5,0
6146,20,11,26,17,0,13,6
6147,35,13,2,1,0,0,1
6148,13,1,15,0,0,1,5
6149,0,4,37,0,0,4,2
6150,33,1,30,3,3,2,0
6151,24,1,8,4,0,23,5
6152,18,9,4,16,0,14,0
6153,15,5,0,2,0,6,0
6154,17,2,26,1,5,25,1
6155,21,2,25,2,0,1,3
6156,0,12,30,8,0,4,2
6157,11,6,30,1,0,0,0
6158,16,8,14,6,0,1,3
6159,25,13,0,17,0,5,2
6160,11,4,1,19,0,1,5
6161,9,5,4,5,0,15,6
6162,36,5,23,18,5,10,2
6163,28,4,25,10,4,6,6
6164,17,11,0,20,1,5,1
6165,6,2,12,8,0,0,6
6166,11,0,9,6,0,12,5
6167,0,13,2,18,2,0,7
6168,2,14,2,14,4,3,5
6169,6,2,1,10,0,4,1
6170,6,14,37,11,4,0,5
6171,5,0,7,4,0,2,2
6172,16,3,32,20,0,0,0
6173,17,7,14,4,2,1,3
6174,0,5,0,2,6,2,2
6175,12,0,23,1,0,3,5
6176,3,10,16,1,0,1,5
6177,8,2,1,16,0,16,4
6178,4,6,6,13,0,3,5
6179,5,3,15,0,1,0,4
6180,0,4,30,0,0,2,6
6181,0,15,13,17,0,24,6
6182,30,3,1,3,0,10,6
6183,3,1,40,6,0,2,7
6184,23,5,38,0,2,0,5
6185,12,2,31,0,0,0,5
6186,0,6,21,9,1,13,3
6187,0,1,3,5,0,4,1
6188,1,0,4,0,0,0,1
6189,0,0,25,6,0,1,7
6190,14,7,1,9,0,6,0
6191,0,8,14,8,0,0,5
6192,1,1,11,12,0,0,6
6193,32,12,11,2,0,2,4
6194,0,2,1,4,0,7,4
6195,0,6,0,0,0,7,7
6196,0,2,0,0,0,23,3
6197,1,5,0,8,0,0,5
6198,16,4,22,21,1,29,1
6199,0,12,33,0,0,8,7
6200,10,1,21,5,3,9,1
6201,33,9,17,2,0,27,4
6202,8,0,11,12,1,0,5
6203,11,3,35,4,0,12,0
6204,22,0,4,17,0,0,7
6205,1,0,2,16,0,9,4
6206,11,0,18,2,0,0,6
6207,15,1,0,6,0,31,5
6208,2,6,19,12,3,3,5
6209,5,13,8,2,2,10,2
6210,1,0,9,5,0,2,1
6211,0,6,27,17,1,1,3
6212,1,1,23,2,0,14,0
6213,1,1,26,6,0,8,7
6214,10,9,15,8,0,14,5
6215,1,16,0,1,0,0,5
6216,16,11,6,21,0,5,7
6217,7,11,36,7,4,2,0
6218,4,11,25,4,5,10,5
6219,7,9,6,0,0,7,7
6220,0,10,29,2,0,0,0
6221,4,12,0,0,0,3,4
6222,23,0,27,0,0,0,0
6223,15,2,14,14,0,3,4
6224,15,2,5,5,0,18,5
6225,29,0,35,9,1,7,7
6226,0,2,41,12,0,31,5
6227,7,9,34,6,0,15,0
6228,19,4,41,15,0,0,7
6229,0,2,12,5,0,23,1
6230,22,1,0,7,0,5,4
6231,0,13,7,9,0,0,4
6232,0,12,15,0,0,13,5
6233,26,7,24,10,6,17,7
6234,0,0,14,0,3,3,3
6235,33,6,20,0,0,0,2
6236,10,9,0,2,0,5,1
6237,3,11,32,12,1,14,2
6238,12,4,18,1,2,1,3
6239,6,8,0,6,0,19,6
6240,23,5,0,10,0,16,3
6241,22,2,13,3,0,0,0
6242,2,15,25,5,2,17,5
6243,4,1,0,2,3,7,0
6244,1,12,18,0,0,5,1
6245,0,3,2,12,0,9,6
6246,2,0,18,4,0,0,5
6247,4,15,11,0,0,24,1
6248,23,16,20,0,0,0,0
6249,5,0,23,2,0,3,5
6250,11,3,22,17,0,19,0
6251,9,1,0,11,1,9,4
6252,23,0,17,6,2,10,1
6253,12,2,36,1,3,14,4
6254,2,4,0,2,0,23,6
6255,7,6,0,5,0,2,6
6256,2,2,39,3,0,3,2
6257,8,15,1,16,0,4,3
6258,23,8,5,10,0,0,3
6259,20,0,15,14,0,0,5
6260,16,4,7,0,0,2,6
6261,18,2,16,12,4,1,0
6262,9,0,3,9,1,2,3
6263,34,8,7,4,2,0,7
6264,10,7,1,3,2,0,0
6265,9,7,16,2,4,2,4
6266,0,0,7,2,1,0,1
6267,3,1,7,12,2,18,2
6268,20,12,3,6,0,28,7
6269,1,0,6,7,0,0,5
6270,23,16,16,11,1,26,2
6271,0,2,25,6,2,1,5
6272,26,0,32,11,0,5,4
6273,5,2,0,16,0,3,7
6274,6,9,16,3,0,25,5
6275,0,5,31,3,0,1,5
6276,18,1,5,8,1,2,0
6277,6,5,26,4,0,0,1
6278,0,2,0,12,1,1,6
6279,12,2,38,13,0,0,1
6280,15,2,9,16,0,7,2
6281,3,5,9,5,0,27,2
6282,1,2,37,2,0,23,4
6283,11,3,18,6,0,0,4
6284,15,13,30,2,0,21,6
6285,5,8,2,2,0,21,1
6286,2,4,11,14,0,0,4
6287,9,3,10,0,2,7,2
6288,20,17,42,18,0,1,6
6289,4,6,19,3,0,0,4
6290,34,0,16,7,0,1,7
6291,29,12,0,6,0,1,4
6292,30,9,5,3,5,5,3
6293,2,12,14,0,0,1,2
6294,19,1,0,8,5,4,3
6295,13,6,17,0,0,0,5
6296,10,0,40,0,0,0,5
6297,5,3,10,0,0,0,4
6298,31,3,0,1,0,0,5
6299,3,1,1,12,0,2,3
6300,5,13,31,17,0,10,7
6301,12,16,30,6,0,0,5
6302,25,12,11,21,4,5,4
6303,24,0,0,19,0,5,1
6304,8,7,0,0,0,1,0
6305,2,0,30,14,0,0,6
6306,0,0,29,0,1,8,2
6307,5,0,7,7,4,3,1
6308,13,2,2,5,0,32,6
6309,5,1,2,19,2,2,3
6310,5,0,20,17,0,1,6
6311,22,7,0,1,4,7,6
6312,32,11,0,13,0,1,5
6313,4,12,0,7,0,0,2
6314,12,0,10,8,0,0,3
6315,35,0,0,14,0,5,5
6316,10,1,10,0,2,4,1
6317,19,5,0,1,0,3,6
6318,0,8,8,0,0,1,3
6319,10,8,11,2,0,6,3
6320,7,9,15,18,2,4,5
6321,36,1,5,0,0,17,2
6322,12,4,16,6,0,8,4
6323,24,8,11,11,0,1,4
6324,1,16,0,9,1,1,5
6325,14,13,14,7,3,1,3
6326,3,1,6,0,6,12,4
6327,2,8,3,14,1,8,7
6328,0,1,38,3,0,4,6
6329,1,1,23,9,2,25,6
6330,0,1,3,9,0,12,3
6331,20,4,22,6,0,0,4
6332,3,11,1,4,0,20,2
6333,33,7,8,2,3,18,6
6334,28,1,12,0,0,21,2
6335,1,2,15,5,0,1,1
6336,0,2,4,10,0,3,6
6337,5,8,18,16,0,4,2
6338,0,0,22,3,2,1,2
6339,17,2,41,13,2,13,2
6340,33,15,0,0,0,6,4
6341,1,10,0,5,0,0,6
6342,1,3,27,10,0,0,1
6343,19,13,0,8,4,6,5
6344,10,10,0,7,4,0,7
6345,3,3,4,15,3,7,1
6346,0,10,0,0,0,21,0
6347,3,10,6,16,0,8,0
6348,4,11,16,13,0,26,5
6349,11,11,18,1,0,19,1
6350,1,13,43,9,5,1,6
6351,9,1,23,19,1,27,6
6352,0,13,28,2,0,5,1
6353,23,1,30,0,0,0,2
6354,4,10,31,5,0,1,6
6355,0,1,0,6,0,0,5
6356,12,4,12,0,0,1,7
6357,26,8,4,4,0,8,5
6358,1,1,18,17,0,0,2
6359,1,3,18,3,2,8,6
6360,15,2,22,9,0,2,6
6361,32,5,23,16,0,2,1
6362,18,11,43,15,0,1,0
6363,20,7,0,6,0,0,7
6364,22,8,20,9,4,7,2
6365,7,14,18,2,0,1,6
6366,22,4,11,3,0,7,0
6367,0,8,17,0,0,7,7
6368,0,4,14,7,0,2,7
6369,2,1,9,9,1,0,1
6370,0,5,17,10,0,30,1
6371,0,6,7,10,1,20,3
6372,12,15,24,13,3,13,7
6373,0,3,3,0,0,13,7
6374,19,6,20,2,0,0,2
6375,22,2,0,2,1,1,5
6376,0,6,15,8,0,0,5
6377,0,2,36,6,3,0,1
6378,0,16,34,18,0,2,0
6379,0,8,7,4,0,2,2
6380,0,0,0,11,0,7,2
6381,9,10,0,1,0,8,2
6382,1,1,19,1,3,0,2
6383,11,0,0,0,3,3,1
6384,10,0,38,10,1,15,3
6385,0,1,33,16,0,1,4
6386,0,0,1,0,0,15,0
6387,27,17,0,3,0,5,3
6388,0,1,5,0,0,8,4
6389,0,0,22,0,4,23,4
6390,3,16,6,8,0,0,1
6391,18,3,0,0,5,2,0
6392,29,13,24,13,0,12,7
6393,16,7,0,16,0,15,4
6394,0,13,33,3,0,3,6
6395,28,7,12,16,0,1,6
6396,24,7,0,11,0,8,2
6397,0,8,30,9,0,1,5
6398,2,12,0,5,2,13,1
6399,30,2,37,8,3,14,6
6400,17,1,39,0,0,8,0
6401,19,6,38,0,0,6,2
6402,2,3,0,4,0,13,5
6403,20,4,0,7,1,0,0
6404,23,8,8,0,1,3,2
6405,28,8,14,5,0,4,0
6406,24,17,0,6,1,7,0
6407,24,5,9,4,0,5,5
6408,10,0,3,6,6,0,2
6409,0,4,23,8,0,2,4
6410,0,1,0,0,0,9,6
6411,12,9,1,0,0,7,6
6412,21,0,15,3,3,7,1
6413,1,1,2,6,0,13,4
6414,4,1,7,5,0,0,7
6415,27,0,27,13,0,1,7
6416,4,0,31,13,0,0,4
6417,34,2,32,3,0,14,3
6418,14,2,5,16,0,4,7
6419,27,3,0,9,0,0,6
6420,31,13,16,13,4,25,0
6421,15,4,20,4,0,0,7
6422,8,16,17,0,1,3,6
6423,28,2,23,18,0,17,7
6424,8,9,6,1,0,0,6
6425,13,5,0,3,1,0,6
6426,0,1,18,1,0,0,4
6427,21,10,24,7,0,0,7
6428,17,13,7,12,4,2,4
6429,14,12,0,18,0,7,2
6430,13,9,8,14,0,11,1
6431,20,13,9,5,4,8,4
6432,0,9,14,12,2,0,0
6433,10,5,17,9,0,16,6
6434,1,7,0,1,0,1,7
6435,15,16,10,6,3,0,7
6436,0,3,28,2,5,0,4
6437,0,2,9,14,3,1,2
6438,11,10,0,0,0,4,5
6439,21,5,35,3,0,0,0
6440,35,13,17,0,0,9,3
6441,13,12,0,1,0,11,3
6442,18,3,0,18,0,0,3
6443,5,1,0,7,0,4,1
6444,0,0,31,20,0,20,7
6445,30,4,13,7,0,2,0
6446,7,2,1,0,0,13,2
6447,1,2,0,22,0,0,3
6448,0,2,5,0,0,0,4
6449,2,2,1,2,1,12,3
6450,10,9,33,0,3,26,0
6451,4,10,32,6,0,0,0
6452,22,8,2,2,0,0,3
6453,0,10,43,2,0,0,5
6454,26,1,0,2,1,4,3
6455,28,2,1,0,1,5,4
6456,18,2,8,0,0,1,2
6457,0,1,0,11,0,1,0
6458,14,6,9,5,0,22,5
